date,state,fips,deaths,cases
2020-07-10,Arizona,4,2093,116947
2020-07-11,Arizona,4,2158,119991
2020-07-12,Arizona,4,2239,122479
2020-07-13,Arizona,4,2250,123917
2020-07-14,Arizona,4,2341,128126
2020-07-15,Arizona,4,2442,131411
2020-07-16,Arizona,4,2506,134730
2020-07-17,Arizona,4,2597,138575
2020-07-18,Arizona,4,2733,141333
2020-07-19,Arizona,4,2768,143644
2020-07-20,Arizona,4,2795,145320
2020-07-21,Arizona,4,2918,148730
2020-07-22,Arizona,4,2976,150659
2020-07-23,Arizona,4,3067,153029
2020-07-24,Arizona,4,3156,156392
2020-07-25,Arizona,4,3288,160055
2020-07-26,Arizona,4,3313,162041
2020-07-27,Arizona,4,3320,163918
2020-07-28,Arizona,4,3424,165994
2020-07-29,Arizona,4,3470,168361
2020-07-30,Arizona,4,3628,170905
2020-07-31,Arizona,4,3695,174108
2020-08-01,Arizona,4,3753,177019
2020-08-02,Arizona,4,3769,178473
2020-08-03,Arizona,4,3785,179506
2020-08-04,Arizona,4,3850,180537
2020-08-05,Arizona,4,3933,182230
2020-08-06,Arizona,4,4005,183744
2020-08-07,Arizona,4,4085,185104
2020-08-08,Arizona,4,4140,186226
2020-08-09,Arizona,4,4152,187086
2020-08-10,Arizona,4,4157,187634
2020-08-11,Arizona,4,4205,188780
2020-08-12,Arizona,4,4348,189522
2020-08-13,Arizona,4,4385,190850
2020-08-14,Arizona,4,4426,191810
2020-08-15,Arizona,4,4497,192670
2020-08-16,Arizona,4,4509,193554
2020-08-17,Arizona,4,4509,194027
2020-08-18,Arizona,4,4535,194931
2020-08-19,Arizona,4,4643,195568
2020-08-20,Arizona,4,4688,196305
2020-08-21,Arizona,4,4698,196925
2020-08-22,Arizona,4,4760,197909
2020-08-23,Arizona,4,4775,198117
2020-08-24,Arizona,4,4775,198421
2020-08-25,Arizona,4,4796,199293
2020-08-26,Arizona,4,4899,199495
2020-08-27,Arizona,4,4932,200172
2020-08-28,Arizona,4,4980,200694
2020-08-29,Arizona,4,5010,201317
2020-08-30,Arizona,4,5033,201695
2020-08-31,Arizona,4,5031,201866
2020-09-01,Arizona,4,5048,202375
2020-09-02,Arizona,4,5070,202898
2020-09-03,Arizona,4,5133,203964
2020-09-04,Arizona,4,5174,204686
2020-09-05,Arizona,4,5207,205518
2020-09-06,Arizona,4,5221,205772
2020-09-07,Arizona,4,5219,205971
2020-09-08,Arizona,4,5221,206048
2020-09-09,Arizona,4,5253,206548
2020-09-10,Arizona,4,5275,207002
2020-09-11,Arizona,4,5290,207525
2020-09-12,Arizona,4,5316,208128
2020-09-13,Arizona,4,5322,208514
2020-09-14,Arizona,4,5322,208726
2020-09-15,Arizona,4,5346,209215
2020-09-16,Arizona,4,5376,209911
2020-09-17,Arizona,4,5411,211663
2020-09-18,Arizona,4,5455,213663
2020-09-19,Arizona,4,5471,213551
2020-09-20,Arizona,4,5480,214018
2020-09-21,Arizona,4,5482,214251
2020-09-22,Arizona,4,5501,214846
2020-09-23,Arizona,4,5526,215284
2020-09-24,Arizona,4,5560,215852
2020-09-25,Arizona,4,5588,216367
2020-09-26,Arizona,4,5623,216826
2020-09-27,Arizona,4,5623,217237
2020-09-28,Arizona,4,5624,217513
2020-09-29,Arizona,4,5632,218185
2020-09-30,Arizona,4,5654,218511
2020-10-01,Arizona,4,5674,219214
2020-10-02,Arizona,4,5693,219778
2020-10-03,Arizona,4,5705,220403
2020-10-04,Arizona,4,5706,220757
2020-10-05,Arizona,4,5707,221091
2020-10-06,Arizona,4,5713,221937
2020-10-07,Arizona,4,5733,222558
2020-10-08,Arizona,4,5743,223407
2020-10-09,Arizona,4,5746,224101
2020-10-10,Arizona,4,5759,224985
2020-10-11,Arizona,4,5759,225575
2020-10-12,Arizona,4,5759,226072
2020-10-13,Arizona,4,5767,226749
2020-10-14,Arizona,4,5772,227660
2020-10-15,Arizona,4,5789,228748
2020-10-16,Arizona,4,5806,229508
2020-10-17,Arizona,4,5824,230412
2020-10-18,Arizona,4,5827,231149
2020-10-19,Arizona,4,5830,231933
2020-10-20,Arizona,4,5837,232939
2020-10-21,Arizona,4,5854,233948
2020-10-22,Arizona,4,5859,234914
2020-10-23,Arizona,4,5865,235910
2020-10-24,Arizona,4,5870,236898
2020-10-25,Arizona,4,5874,238200
2020-10-26,Arizona,4,5875,239193
2020-10-27,Arizona,4,5891,240158
2020-10-28,Arizona,4,5906,241259
2020-10-29,Arizona,4,5920,242510
2020-10-30,Arizona,4,5934,244099
2020-10-31,Arizona,4,5979,245962
2020-11-01,Arizona,4,5981,247484
2020-11-02,Arizona,4,5982,248293
2020-11-03,Arizona,4,6022,249841
2020-11-04,Arizona,4,6059,250853
2020-11-05,Arizona,4,6087,252843
2020-11-06,Arizona,4,6111,254961
2020-11-07,Arizona,4,6147,257384
2020-11-08,Arizona,4,6164,259299
2020-11-09,Arizona,4,6164,260646
2020-11-10,Arizona,4,6198,263445
2020-11-11,Arizona,4,6228,265195
2020-11-12,Arizona,4,6240,266644
2020-11-13,Arizona,4,6257,270596
2020-11-14,Arizona,4,6300,273400
2020-11-15,Arizona,4,6302,275523
2020-11-16,Arizona,4,6302,277179
2020-11-17,Arizona,4,6320,281284
2020-11-18,Arizona,4,6365,284554
2020-11-19,Arizona,4,6384,288807
2020-11-20,Arizona,4,6427,292880
2020-11-21,Arizona,4,6459,296997
2020-11-22,Arizona,4,6464,299698
2020-11-23,Arizona,4,6465,303188
2020-11-24,Arizona,4,6515,307943
2020-11-25,Arizona,4,6529,311727
2020-11-26,Arizona,4,6568,314326
2020-11-27,Arizona,4,6588,318695
2020-11-28,Arizona,4,6624,322774
2020-11-29,Arizona,4,6635,325995
2020-11-30,Arizona,4,6640,327046
2020-12-01,Arizona,4,6692,338254
2020-12-02,Arizona,4,6755,342925
2020-12-03,Arizona,4,6834,348134
2020-12-04,Arizona,4,6885,355054
2020-12-05,Arizona,4,6940,361186
2020-12-06,Arizona,4,6950,364276
2020-12-07,Arizona,4,6950,366364
2020-12-08,Arizona,4,6985,379662
2020-12-09,Arizona,4,7081,384241
2020-12-10,Arizona,4,7173,390047
2020-12-11,Arizona,4,7250,398150
2020-12-12,Arizona,4,7340,405656
2020-12-13,Arizona,4,7357,408646
2020-12-14,Arizona,4,7358,420459
2020-12-15,Arizona,4,7428,427121
2020-12-16,Arizona,4,7558,431330
2020-12-17,Arizona,4,7711,438514
2020-12-18,Arizona,4,7819,444038
2020-12-19,Arizona,4,7956,450807
2020-12-20,Arizona,4,7971,453601
2020-12-21,Arizona,4,7972,461345
2020-12-22,Arizona,4,8133,470351
2020-12-23,Arizona,4,8184,475706
2020-12-24,Arizona,4,8301,483502
2020-12-25,Arizona,4,8409,486993
2020-12-26,Arizona,4,8424,493277
2020-12-27,Arizona,4,8427,494489
2020-12-28,Arizona,4,8469,504616
2020-12-29,Arizona,4,8647,510548
2020-12-30,Arizona,4,8726,515366
2020-12-31,Arizona,4,8879,523829
2021-01-01,Arizona,4,9015,530267
2021-01-02,Arizona,4,9061,539162
2021-01-03,Arizona,4,9061,556384
2021-01-04,Arizona,4,9064,561542
2021-01-05,Arizona,4,9354,571676
2021-01-06,Arizona,4,9467,578623
2021-01-07,Arizona,4,9764,588383
2021-01-08,Arizona,4,9970,602146
2021-01-09,Arizona,4,10083,611900
2021-01-10,Arizona,4,10141,618546
2021-01-11,Arizona,4,10147,627771
2021-01-12,Arizona,4,10537,638739
2021-01-13,Arizona,4,10689,643683
2021-01-14,Arizona,4,10876,653546
2021-01-15,Arizona,4,11060,662597
2021-01-16,Arizona,4,11248,670234
2021-01-17,Arizona,4,11266,673882
2021-01-18,Arizona,4,11265,679282
2021-01-19,Arizona,4,11266,686028
2021-01-20,Arizona,4,11564,693706
2021-01-21,Arizona,4,11813,703249
2021-01-22,Arizona,4,12014,710273
2021-01-23,Arizona,4,12170,717593
2021-01-24,Arizona,4,12238,722574
2021-01-25,Arizona,4,12239,728231
2021-01-26,Arizona,4,12489,734613
2021-01-27,Arizona,4,12668,740599
2021-01-28,Arizona,4,12861,745976
2021-01-29,Arizona,4,13047,750787
2021-01-30,Arizona,4,13111,756027
2021-01-31,Arizona,4,13120,758576
2021-02-01,Arizona,4,13124,762458
2021-02-02,Arizona,4,13415,766445
2021-02-03,Arizona,4,13593,769297
2021-02-04,Arizona,4,13792,773636
2021-02-05,Arizona,4,13965,777038
2021-02-06,Arizona,4,14039,780200
2021-02-07,Arizona,4,14051,780872
2021-02-08,Arizona,4,14055,783229
2021-02-09,Arizona,4,14317,788540
2021-02-10,Arizona,4,14507,790271
2021-02-11,Arizona,4,14690,792695
2021-02-12,Arizona,4,14843,794224
2021-02-13,Arizona,4,14957,796094
2021-02-14,Arizona,4,14978,797537
2021-02-15,Arizona,4,14978,798845
2021-02-16,Arizona,4,14981,799944
2021-02-17,Arizona,4,15084,801741
2021-02-18,Arizona,4,15294,803158
2021-02-19,Arizona,4,15439,805037
2021-02-20,Arizona,4,15480,807163
2021-02-21,Arizona,4,15505,808247
2021-02-22,Arizona,4,15502,809899
2021-02-23,Arizona,4,15651,811560
2021-02-24,Arizona,4,15693,812653
2021-02-25,Arizona,4,15821,813898
2021-02-26,Arizona,4,15897,815345
2021-02-27,Arizona,4,15967,816334
2021-02-28,Arizona,4,15980,817232
2021-03-01,Arizona,4,15979,818268
2021-03-02,Arizona,4,16065,819281
2021-03-03,Arizona,4,16089,820561
2021-03-04,Arizona,4,16185,821474
2021-03-05,Arizona,4,16272,823384
2021-03-06,Arizona,4,16323,825119
2021-03-07,Arizona,4,16328,826454
2021-03-08,Arizona,4,16328,827237
2021-03-09,Arizona,4,16326,827800
2021-03-10,Arizona,4,16404,828630
2021-03-11,Arizona,4,16464,830465
2021-03-12,Arizona,4,16519,831832
2021-03-13,Arizona,4,16546,832094
2021-03-14,Arizona,4,16553,832743
2021-03-15,Arizona,4,16553,833391
2021-03-16,Arizona,4,16574,833883
2021-03-17,Arizona,4,16586,834329
2021-03-18,Arizona,4,16645,834607
2021-03-19,Arizona,4,16695,835056
2021-03-20,Arizona,4,16733,835765
2021-03-21,Arizona,4,16745,836253
2021-03-22,Arizona,4,16745,836737
2021-03-23,Arizona,4,16798,837244
2021-03-24,Arizona,4,16842,837849
2021-03-25,Arizona,4,16874,837987
2021-03-26,Arizona,4,16898,838558
2021-03-27,Arizona,4,16913,839334
2021-03-28,Arizona,4,16919,839888
2021-03-29,Arizona,4,16918,840501
2021-03-30,Arizona,4,16941,841078
2021-03-31,Arizona,4,16967,841811
2021-04-01,Arizona,4,16977,842200
2021-04-02,Arizona,4,16989,843132
2021-04-03,Arizona,4,16991,843838
2021-04-04,Arizona,4,16994,844302
2021-04-05,Arizona,4,16990,844921
2021-04-06,Arizona,4,16997,845488
2021-04-07,Arizona,4,17025,846241
2021-04-08,Arizona,4,17055,846917
2021-04-09,Arizona,4,17062,848217
2021-04-10,Arizona,4,17092,849022
2021-04-11,Arizona,4,17086,849561
2021-04-12,Arizona,4,17086,850246
2021-04-13,Arizona,4,17105,850860
2021-04-14,Arizona,4,17109,851276
2021-04-15,Arizona,4,17123,851737
2021-04-16,Arizona,4,17153,852584
2021-04-17,Arizona,4,17151,853050
2021-04-18,Arizona,4,17153,853761
2021-04-19,Arizona,4,17153,854453
2021-04-20,Arizona,4,17193,855155
2021-04-21,Arizona,4,17199,855804
2021-04-22,Arizona,4,17221,856451
2021-04-23,Arizona,4,17238,857347
2021-04-24,Arizona,4,17260,858076
2021-04-25,Arizona,4,17268,858737
2021-04-26,Arizona,4,17268,859487
2021-04-27,Arizona,4,17276,860169
2021-04-28,Arizona,4,17282,860772
2021-04-29,Arizona,4,17305,861653
2021-04-30,Arizona,4,17324,862497
2021-05-01,Arizona,4,17338,863571
2021-05-02,Arizona,4,17344,863927
2021-05-03,Arizona,4,17344,864579
2021-05-04,Arizona,4,17355,865280
2021-05-05,Arizona,4,17360,866022
2021-05-06,Arizona,4,17367,866623
2021-05-07,Arizona,4,17391,867443
2021-05-08,Arizona,4,17407,868382
2021-05-09,Arizona,4,17409,868830
2021-05-10,Arizona,4,17409,869472
2021-05-11,Arizona,4,17428,870155
2021-05-12,Arizona,4,17430,870624
2021-05-13,Arizona,4,17438,871168
2021-05-14,Arizona,4,17447,872022
2021-05-15,Arizona,4,17459,872496
2021-05-16,Arizona,4,17466,872978
2021-05-17,Arizona,4,17466,873446
2021-05-18,Arizona,4,17480,874065
2021-05-19,Arizona,4,17497,874605
2021-05-20,Arizona,4,17509,875195
2021-05-21,Arizona,4,17531,875766
2021-05-22,Arizona,4,17547,876411
2021-05-23,Arizona,4,17555,876732
2021-05-24,Arizona,4,17555,877182
2021-05-25,Arizona,4,17569,877682
2021-05-26,Arizona,4,17576,878338
2021-05-27,Arizona,4,17594,879102
